,jobUrl,job title,company_name,position,Level,Year of Exp,Hiring,Salary,Sex,Age,Term,Function/Category,Industry,Qualification,Language,Location,Job Description,Job Requirement,Company Profile,Publish Date,Closing Date,Contact Info
0,https://www.camhr.com/a/job/10053659,"728_MEP Civil Engineer(M:Machine,E: Electric, P:Pipe) ",CamUP Job Center,"728_MEP Civil Engineer(M:Machine,E: Electric, P:Pipe) ",Middle,5,1,Negotiable ,Male/Female,25 ~ 40,"
          Full Time
        ","
          Architecture/Engineering
        ","
          Architecture/Building/Construction
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","Our client is working as Consultants, Construction services, Construction business activities. Currently, we are seeking for  MEP Civil Engineer(M:Machine,E: Electric, P:Pipe) .

+ Responsibilities:
- Design equipments(Drawing, Calculate electric quantity)
- Control schedule at work site

+ Requirement:
- 5 to 10 year experiences working as MEP Civil engineer
- Experiences working as Civil Engineer at or start from 5floor builidng
- Experiences working or used to study abroad or want to study skill in global standard
- Can communicate in English
- Can work long time and work at night time.

+ Conditions and Benefits:
- Working Time	8:00am～5:00pm
- Working Days	Mon / Tue / Wed / Thu / Fri / Sat (Half) / Sat (Full)
- Holiday	Sun / Legal holiday
- Salary	$ 700 ～ $ 1000
- Salary is depend on ability and skills
","How to apply:
Interested candidates can send their CVs and Cover Letters with current photo of 4x6 to the email as posting below (Contact Information).
Note: Your attached files must be less than 3 MB.

First come, first serve!

Only short-list candidates will be contacted for an interview.

 Thank you for interesting in our job vacancy. ","Established in 2013, CamUp Job Center has worked with the commitment of providing quality service in recruitment and human resource consultant. We are increasingly popular and become the best agency in Cambodia, which plays a vital role in job market sector in the region.

CamUp Job Center is specialized in accounting, finance, real estate, engineering, IT, industry, construction, and other job sectors. We tend to passionately perform our jobs with high efficiency and dedication. Our 6 unique points:

• We can help you to effectively save time with all responsibilities within the recruitment process, especially dealing with the large pool of applications
• We are entrusted by over 18,000+ candidates in our system 
• We can increase your exposure to the pool of candidate market through online and offline networks.
• We are the frontline to improve candidate quality through resume screening and skill assessments interview.
• We provide the highest qualified, passionate, and dedicated candidates for your business. 
• We are the recruitment experts and committed to matching the right person for the right job. ",Publish Date：Jan-30-2015,Closing Date：Mar-01-2015,"Contact Information HR2  010 461 777 / 010 418 777 2nd Floor, T&C Building, No 35-37, Street 214, Sangkat Boeung Raing, Khan Daun Penh , Phnom Penh, Cambodia  010 461 777 / 010 418 777"
1,https://www.camhr.com/a/job/10053658,Tour Executive,PSD Travel,Tour Executive,~,2,2,$200-$500,Male/Female,21 ~ 35,"
          Full Time
        ","
          Travel Agent/Ticket Sales
        ","
          Tourism
        ","
          Bachelor Degree
        ","
          Khmer-- Excellent English-- Excellent
        ","
          Preah Sihanouk
        ","• Hotel reservation
• Communicate with other vendor for tour arrangement (Boat transfer, restaurant, etc)
• Bus arrangement
• Prepare a monthly report on tour statistic
• Assisting manager as on when necessary
","- Able to speak,read and write in English is a must
- Computer literate (Ms. Word, Excel)and emails
- Able to work under tight-line
- Candidates has to be an individual with initiative and willingness to learn
- Candidates should be well motivated,organized,outgoing and service minded.",PSD Travel is the leading inbound company in Cambodia. We are the Cambodia's best tour operator in 2016 and excel in our golf service. We focus on inbound travel in Cambodia and have a wide knowledge of leisure and golf service. We are now looking for dedicated candidate to join us in the team. By joining us you will gain a valuable knowledge to work as a team and working with foreigners to improve your English,Publish Date：Jan-30-2015,Closing Date：Feb-28-2015,Contact Information Ms. Lynet  Email Only Holiday Palace Casino & Resort  Email Only
2,https://www.camhr.com/a/job/10053657,Admin Coordinator,PSD Travel,Admin Coordinator,~,1,2,Negotiable ,Female ,20 ~ 30,"
          Full Time
        ","
          Travel Agent/Ticket Sales
        ","
          Tourism
        ","
          ~
        ","
          Khmer-- Excellent English-- Excellent
        ","
          Preah Sihanouk
        ","1. Salary $180 to $300
2. Responsible for tour budgeting for each group tour.
3. Record the expense and income from tour guides
4. Record the expense from drivers and company vehicles
5. Compile final documents on each group tour to Accountant","- Cambodia Nationality
- Able to speak,read and write in English is a must
- Computer literate (Ms. Word, Excel)and emails
- Able to work under tight-line
- Candidates has to be an individual with initiative and willingness to learn
- Candidates should be well motivated,organized,outgoing and service minded.",PSD Travel is the leading inbound company in Cambodia. We are the Cambodia's best tour operator in 2016 and excel in our golf service. We focus on inbound travel in Cambodia and have a wide knowledge of leisure and golf service. We are now looking for dedicated candidate to join us in the team. By joining us you will gain a valuable knowledge to work as a team and working with foreigners to improve your English,Publish Date：Jan-30-2015,Closing Date：Feb-28-2015,Contact Information Ms. Lynet  Email Only Holiday Palace Casino & Resort  Email Only
3,https://www.camhr.com/a/job/10053656,Marketing Executive,"TOA Paint (Cambodia) Co., Ltd. ",Marketing Executive,Entry Level,3,~,Negotiable ,Male/Female,Age Unlimited,"
          Full Time
        ","
          Marketing
        ","
          Manufacturing
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","1) Survey and update the following market information in monthly basis:
- 4 P analysis (Product, Price, Place and Promotion)
- Current market and competitors information
- SWOT analysis (Strength, Weakness, Opportunity, Threat)
- Market size and share
2) Arrange yearly marketing action plan & activities (e.g. trade/consumer promotion, seminar, exhibition, 
    advertising, etc) and monitor in every month
3) Take care the marketing materials (e.g. catalogue, packaging, POP, etc) related to brands
4) Monitor and update sales forecast by volume, SKU and color shade in quarterly basis
5) Coordinate with Sales Admin to arrange sales tools to support Sales Dept.
6) Other duties may be assigned as required
","1) Minimum 3-5 years in product marketing management from related business, preferably from decorative paint business.

2) Must have demonstrated good analytical, organizational, and teamwork skills, as well as communication skills.

3) High creativity and energetic 

4) Good command of English is required

5) Computer literacy (MS word, excel, powerpoint, E-mail)

6) Prefer Jakarta resident

7) Have experience in starting a new business/ entry new market
","TOA Paint (Thailand) Co., Ltd is the largest decorative paint manufacturer in South East Asia and exporter of premium paint products including decorative paint, heavy paint, wood coating, protective coating, marine coating, chemical construction, aerosol spray and abrasive product. TOA is the leader of innovative and decorative paint manufacturer in South East Asia who offers and supplies a variety of demand by a plenty innovative painting solution system in both household and industrial market. More than 50 years of paint business, our products continue to gain an increasing share of the highly competitive in both international market and domestic sales due to our premium product quality and high service level. 

With high standard and strong product portfolio, TOA has been growing faster than the industry average. We draw our strengths from the new products, best-managed behavior, and also strong sales force. During the past ten year, TOA has expanded its business to Vietnam, Laos, Cambodia, Myanmar, Malaysia and Indonesia. 

TOA considers the importance of the human capital and equality of opportunity. Our employees will be offered an attractive salary and benefits package as well as career and learning development. 

Due to our rapid growth and expansion in the business, we are currently looking for the number of dynamic, result-oriented, and high energetic calibers to join our excellent team in the following positions: ",Publish Date：Jan-30-2015,Closing Date：Feb-28-2015,"Contact Information HR Department   +662 335-5555 31/2 Moo3. Bangna-Trad Rd., KM. 23, Bangsaothong, Amphur Bangsaothong, Samuthprakarn, 10540, THailand  Head Office  +662 335-5555"
4,https://www.camhr.com/a/job/10053655,Project Sales Asst Sup/Sup,"TOA Paint (Cambodia) Co., Ltd. ",Project Sales Asst Sup/Sup,Entry Level,3,~,Negotiable ,Male/Female,Age Unlimited,"
          Full Time
        ","
          Sales
        ","
          Manufacturing
        ","
          Bachelor Degree
        ","
          English-- Good Thai-- Good
        ","
          Phnom Penh
        ","1) Responsible for selling to projects, including all site coordination.

2) Expand TOA products line to customers and achieve sales target in the assigned area.

3) Develop prospective customers relations through appropriate sales methods to optimize quality of service, business growth, and customer and satisfaction. 

4) Plan and manage personal business portfolio / territory / business according to an agreed market development strategy

5) Monitor and report on market and competitor activities and provide relevant reports and information. 

6) Execute sales tools with Marketing team to expand company's product line and increase sales volume.

7) Record, analyze and conduct sales daily, weekly, monthly and yearly reports.

8) Other duties may be assigned as required.

","1) Minimum 3-5 years of selling function in dealing with project sales with preferably from decorative paint business.

2) Result-oriented with high integrity in Sales Profession.

3) Pleasant personality and excellent communication.

4) Good command of English is required.

5) Computer literacy (MS word, excel, powerpoint, E-mail).

6) Hard working, good negotiation and coordination skill.

7) Prefer Jakarta resident.

8) Owning vehicle is a plus.


","TOA Paint (Thailand) Co., Ltd is the largest decorative paint manufacturer in South East Asia and exporter of premium paint products including decorative paint, heavy paint, wood coating, protective coating, marine coating, chemical construction, aerosol spray and abrasive product. TOA is the leader of innovative and decorative paint manufacturer in South East Asia who offers and supplies a variety of demand by a plenty innovative painting solution system in both household and industrial market. More than 50 years of paint business, our products continue to gain an increasing share of the highly competitive in both international market and domestic sales due to our premium product quality and high service level. 

With high standard and strong product portfolio, TOA has been growing faster than the industry average. We draw our strengths from the new products, best-managed behavior, and also strong sales force. During the past ten year, TOA has expanded its business to Vietnam, Laos, Cambodia, Myanmar, Malaysia and Indonesia. 

TOA considers the importance of the human capital and equality of opportunity. Our employees will be offered an attractive salary and benefits package as well as career and learning development. 

Due to our rapid growth and expansion in the business, we are currently looking for the number of dynamic, result-oriented, and high energetic calibers to join our excellent team in the following positions: ",Publish Date：Jan-30-2015,Closing Date：Feb-28-2015,"Contact Information HR Department   +662 335-5555 31/2 Moo3. Bangna-Trad Rd., KM. 23, Bangsaothong, Amphur Bangsaothong, Samuthprakarn, 10540, THailand  Head Office  +662 335-5555"
5,https://www.camhr.com/a/job/10053654,Maintenance supervisor (500-800$) *,"HRINC (Cambodia) Co., Ltd",Maintenance supervisor (500-800$) *,~,~,1,Negotiable ,~,Age Unlimited,"
          Full Time
        ","
          Manufacturing
        ","
          Manufacturing
        ","
          ~
        ","
          ~
        ","
          Phnom Penh
        ",,,"HRINC is the leading provider of HR Services to the Cambodia market and expanding to the South East Asia region.  We support multinational companies and leading ASEAN conglomerates and SMEs with their Human Resource needs, from consulting and market intelligence, to outsourcing and compliance as well as recruitment.",Publish Date：Jan-30-2015,Closing Date：Mar-01-2015,"Contact Information NGOL Kean (Mr.)  +855 (23) 211437  Building #10, Oknha Pich Avenue (Street 242), Sankat Chaktumok, Khan Daun Penh, Phnom Penh  +855 (23) 211437 "
6,https://www.camhr.com/a/job/10053653,Marketing executive,Tonle Bassac Restaurant ,Marketing executive,Middle,~,4,Negotiable ,Male/Female,22 ~ 40,"
          Full Time
        ","
          Hotel/Hospitality
        ","
          Accounting/Audit/Tax Services
        ","
          High School
        ","
          Khmer-- Fair
        ","
          Phnom Penh
        ",,,,Publish Date：Feb-09-2015,Closing Date：Mar-10-2015,Contact Information Sreyneang  069789838 Building #534 Prehmonivong Bld Sangkat Tonlebasac khan Chamkamon Phnom Penh  069789838
7,https://www.camhr.com/a/job/10053652,729_Draftsman,CamUP Job Center,729_Draftsman,Middle,3,1,Negotiable ,Male/Female,20 ~ 38,"
          Full Time
        ","
          Architecture/Engineering
        ","
          Architecture/Building/Construction
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","Our client is working as Consultants, Construction services, Construction business activities. Currently, we are seeking for Draftsman.

+ Responsibilities:
- Construction drawing

+ Requirements:
- Can use English
- More than 3 years experiences working as Draftsman
- Able to use Ms. Word/Outlook/Auto CAD

+ Conditions and Benefits:
- Working time: 8:00-17:00
- Working days: Monday-Saturday(Full)
- Holidays: Sunday & Legal Holidays
- Salary is up to $700","How to apply:
Interested candidates can send their CVs and Cover Letters with current photo of 4x6 to the email as posting below (Contact Information).
Note: Your attached files must be less than 3 MB.

First come, first serve!

Only short-list candidates will be contacted for an interview.

 Thank you for interesting in our job vacancy. ","Established in 2013, CamUp Job Center has worked with the commitment of providing quality service in recruitment and human resource consultant. We are increasingly popular and become the best agency in Cambodia, which plays a vital role in job market sector in the region.

CamUp Job Center is specialized in accounting, finance, real estate, engineering, IT, industry, construction, and other job sectors. We tend to passionately perform our jobs with high efficiency and dedication. Our 6 unique points:

• We can help you to effectively save time with all responsibilities within the recruitment process, especially dealing with the large pool of applications
• We are entrusted by over 18,000+ candidates in our system 
• We can increase your exposure to the pool of candidate market through online and offline networks.
• We are the frontline to improve candidate quality through resume screening and skill assessments interview.
• We provide the highest qualified, passionate, and dedicated candidates for your business. 
• We are the recruitment experts and committed to matching the right person for the right job. ",Publish Date：Jan-30-2015,Closing Date：Mar-01-2015,"Contact Information HR1   010 482 777  / 010 448 777 2nd Floor, T&C Building, No 35-37, Street 214, Sangkat Boeung Raing, Khan Daun Penh , Phnom Penh, Cambodia   010 482 777  / 010 448 777"
8,https://www.camhr.com/a/job/10053651,762_Sewing Checker (Female Staff),CamUP Job Center,762_Sewing Checker (Female Staff),Middle,3,1,Negotiable ,Female ,18 ~ 35,"
          Full Time
        ","
          Manufacturing
        ","
          Clothing/Garment/Textile
        ","
          High School
        ","
          English-- Good
        ","
          Phnom Penh
        ","Our client is a Japan-Bangladesh joint venture third party inspection company. PQC offer inspection and quality control service for ready made garments, Home Textiles, Leather Products, Jute products and other handmade crafts and items. To strengthen the quality of their business, they are currently seeking qualified candidate for the position Sewing Work Checker.

+ Responsibilities:
- Work in the factory
- Check sewing at factory, correct the wrong sewing

+ Requirements:
- Can use English
- Experiences using garment factory's machine 3 years to 5 years
- No need experience in QA or QC
- Experiences working as Line leader at factory
- Able to use Ms. Office Word, Excel and outlook

+ Conditions and Benefits:
- Working time: 8:00-17:00
- Working days: Monday-Saturday(Full)
- Holidays: Sunday & Legal Holidays
- Salary Range: $200-$250
- Transportation : $7/Uniform/Overtime","How to apply:
Interested candidates can send their CVs and Cover Letters with current photo of 4x6 to the email as posting below (Contact Information).
Note: Your attached files must be less than 3 MB.

First come, first serve!

Only short-list candidates will be contacted for an interview.

 Thank you for interesting in our job vacancy. ","Established in 2013, CamUp Job Center has worked with the commitment of providing quality service in recruitment and human resource consultant. We are increasingly popular and become the best agency in Cambodia, which plays a vital role in job market sector in the region.

CamUp Job Center is specialized in accounting, finance, real estate, engineering, IT, industry, construction, and other job sectors. We tend to passionately perform our jobs with high efficiency and dedication. Our 6 unique points:

• We can help you to effectively save time with all responsibilities within the recruitment process, especially dealing with the large pool of applications
• We are entrusted by over 18,000+ candidates in our system 
• We can increase your exposure to the pool of candidate market through online and offline networks.
• We are the frontline to improve candidate quality through resume screening and skill assessments interview.
• We provide the highest qualified, passionate, and dedicated candidates for your business. 
• We are the recruitment experts and committed to matching the right person for the right job. ",Publish Date：Jan-30-2015,Closing Date：Mar-01-2015,"Contact Information HR2  010 461 777 / 010 418 777 2nd Floor, T&C Building, No 35-37, Street 214, Sangkat Boeung Raing, Khan Daun Penh , Phnom Penh, Cambodia  010 461 777 / 010 418 777"
9,https://www.camhr.com/a/job/10053650,763_Manager in Japanese(N3)&Chinese(Daily),CamUP Job Center,763_Manager in Japanese(N3)&Chinese(Daily),Senior,1,1,Negotiable ,Male/Female,19 ~ 35,"
          Full Time
        ","
          Management
        ","
          Manufacturing
        ","
          Bachelor Degree
        ","
          Japanese-- Good
        ","
          Phnom Penh
        ","Our client is a Japanese factory which have various kinds of business inside such as Manufacturing and wholesale of bathmats,kitchen mats,toilet mats and toilet seat covers. Currently, we are seeking qualified candidate to fill the position Manager in Japanese(N3) & Chinese (Daily).

+ Responsibilities:
- Translate at Office and factory
- Office staff management

+ Requirements:
- Bachelor degree in management or other field
- Japanese level(N3 or above)
- Experiences working as Manager at Japanese firm at least 1 year
- Chinese level(Daily upper)
- Can work at PPSEZ
- Able to use Ms. Office Word, Excel, Outlook and PowerPoint

+ Conditions and Benefits:
- Working time: 7:30--16:30
- Working days: Monday-Saturday(Full)
- Holidays: Sunday & Legal Holidays
- Salary Range: $600-$800
- Insurance/Transportation/Lunch/Overtime
- For lunch they provide rice and pay for food fee","How to apply:
Interested candidates can send their CVs and Cover Letters with current photo of 4x6 to the email as posting below (Contact Information).
Note: Your attached files must be less than 3 MB.

First come, first serve!

Only short-list candidates will be contacted for an interview.

 Thank you for interesting in our job vacancy. ","Established in 2013, CamUp Job Center has worked with the commitment of providing quality service in recruitment and human resource consultant. We are increasingly popular and become the best agency in Cambodia, which plays a vital role in job market sector in the region.

CamUp Job Center is specialized in accounting, finance, real estate, engineering, IT, industry, construction, and other job sectors. We tend to passionately perform our jobs with high efficiency and dedication. Our 6 unique points:

• We can help you to effectively save time with all responsibilities within the recruitment process, especially dealing with the large pool of applications
• We are entrusted by over 18,000+ candidates in our system 
• We can increase your exposure to the pool of candidate market through online and offline networks.
• We are the frontline to improve candidate quality through resume screening and skill assessments interview.
• We provide the highest qualified, passionate, and dedicated candidates for your business. 
• We are the recruitment experts and committed to matching the right person for the right job. ",Publish Date：Jan-30-2015,Closing Date：Mar-01-2015,"Contact Information HR Department  010 485 777 2nd Floor, T&C Building, No 35-37, Street 214, Sangkat Boeung Raing, Khan Daun Penh , Phnom Penh, Cambodia  010 485 777"
