,jobUrl,job title,company_name,position,Level,Year of Exp,Hiring,Salary,Sex,Age,Term,Function/Category,Industry,Qualification,Language,Location,Job Description,Job Requirement,Company Profile,Publish Date,Closing Date,Contact Info
0,https://www.camhr.com/a/job/10012618,Advertising Part Time job,APG global advertising,Advertising Part Time job,Entry Level,~,100,$200-$500,~,18 ~ 50,"
          Part Time
        ","
          Media/Advertising
        ","
          Advertising/Media/Publishing/Printing
        ","
          High School
        ","
          Khmer-- Good
        ","
          Kampong Cham，Phnom Penh，Siem Reap，Svay Rieng
        ","ឳកាសការងារដ៏ល្អសំរាប់លោកអ្នកដែលរស់នៅ ភ្នំពេញ ខេត្តកំពង់ចាម
ខេត្តស្វាយរៀង និងខេត្តសៀមរាបទាំងអស់ ឲ្យបានជ្រាបថា៖ ក្រុមហុ៑នយើងខ្ញុំធ្វើការផ្សព្វផ្សាយពាណិជ្ជកម្មខាងទីផ្សារអោយក្រុមហុ៑នក្នុងប្រទេស និង ក្រៅប្រទេសដូចជា:ប្រទេសអាមេរិច ថៃ ភូមា ឡាវ ជប៉ុន កម្ពុជា ហើយបច្ចុប្បន្ននេះកំពុងតែពង្រីកទៅដល់ប្រទេសវៀតណាម មុននិងអាស៊ានបើកក្នុងពេលខាងមុខនេះ ហើយនឹងពង្រីកឲ្យបានទូទាំងអាស៑ាន។
ក្រុមហុ៑ននិងផ្តល់ DATA BASE អោយអ្នកធើ្វការតាមរយះ Social Network
លក្ខខណ្ឌ: ត្រូវមានកុំព្យូទ័រ ឬទូរស័ព្ទsmart phoneក្នុងការធើ្វការ ២ ទៅ ៣ ម៉ោងក្នុងមួយថៃ្ង
*ដើម្បីទទូលបានទំនុកឬពត៌មានលំអិត,សូមបំពេញបែបបទអោយត្រឹមត្រូវនៅខាងក្រោម,នោះនឹងមានភ្នាក់ងាររបស់យើងខ្ញុំទាក់ទងទៅអ្នកក្នុងរយះពេល ៤៨ ម៉ោង។","- not require experience
- Need hard work, commitement, prefered strugle
- No cerficate is OK
- Need to study about our campany
- always be an active person
 note: no need to send resume to Email, but we need you to register the link below. Thank you !
",,Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,Contact Information Stuff Technical Manager 087 97 21 56 https://docs.google.com/forms/d/1XruNIEmxGd0quzebc47ZGpJKbozcNKUXnyv2eGnn71w/viewform  087 97 21 56
1,https://www.camhr.com/a/job/10012617,Vietnamese Teacher or  Vietnamese Foreigner (Urgen)t,NBI Tutor Home Services,Vietnamese Teacher or  Vietnamese Foreigner (Urgen)t,Middle,1,10,Negotiable ,~,20 ~ 45,"
          Part Time
        ","
          Education/Training
        ","
          Education
        ","
          Others
        ","
          English-- Fair
        ","
          Phnom Penh
        ","We are seeking specialist candidates to work at The NBI Tutor Home Services is just open so I need a lot of teachers. Especially, I need to choose Vietnamese teachers urgently, but all teachers have to contain own motorcycle to be easy to travel to teach students at their house. All teachers is responded for:
- Teach part time or full time is possible time (6Pm-8Pm)
- Teach any possible levels (low or high)
- Teach one student or more than one bash on customer request.
- Teach anywhere is possible location where choosing 
- All teachers can get salary is negotiable. ","- Both male or female
- Graduated high school. 
- Professional Vietnamese Language, reading, speaking and listening.
- Have experience in teaching Vietnamese language is one year.
- Understand about teaching methodology
- Be able to prepare lesson for student
- Could stimulate and encourage student to study
- Be friendly, hard working and honest
- Be very creative teacher
- Be flexible, punctual and good performance
- High responsibility with this position
- Honest and effort with company and customers.
- E-mail:yin.meakara@gmail.com
- 081232764 / 0234545766
","The NBI Tutor Home Services is a private company which have services all custemers need teachers to feep up education that you want to learn. Especialy, someone live faraway and don't have security for travelling. You all are busy with job and don't have much time to take care with your children to teach more at home and help to do homework. You all can improve your knowledge easily and clearly. NBI is a leading brilliant qualificatin developement company to impart education, skills and actitute to all students. NBI is rapid satisfaction services at home, Company, office, industries or factories and building that want to have specific own bright future. 
",Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,"Contact Information Yin Meakara  023 45 45 766 St: Handoy, Near Psar dey Hoy   023 45 45 766"
2,https://www.camhr.com/a/job/10012616,Professional IT Training Classes (New Classes for December 2013),VBBUILDER,Professional IT Training Classes (New Classes for December 2013),~,~,~,Negotiable ,~,Age Unlimited,"
          ~
        ","
          IT
        ","
          Information Technology
        ","
          ~
        ","
          ~
        ","
          Banlung，Banteay Meanchey，Battambang，Bavet，Kampong Cham，Kampong Chhnang，Kampong Speu，Kampong Thom，Kampot，Kandal，Kep，Koh Kong，Kratie，Mondulkiri，Oddor Meanchey，Pailin，Phnom Penh，Poipet，Preah Sihanouk，Preah Vihear，Prey Veng，Provinces，Pursat，Rattanakiri，Siem Reap，Sre Ambel，Stung Treng，Svay Rieng，Takeo，Takhmao
        ","Professional IT Training Classes (New Classes for December 2013)


We have setup the new classes for the course list as below:

1. Professional Website Design with HTML/CSS/JS	150$
2. Processional Website Development with PHP/MySQL	250$
3. Professional Web App Development with PHP/MySQL	300$
4. Processional SQL Server for Database Administrator	150$
5. Processional Joomla for Professional Web Master	220$
6. Professional Computer Network with Win Server 2012	285$
7. Professional Mail Server with Exchange Server 2013	320$
8. Professional Point of Sales System Development with C#	250$
9. Professional Plan Design with AutoCAD 2D/3D	300$
10.Professional  Mobile App Development with Android	300$ 



Time available
- Everning Class Mon-Fri, [06:00PM – 07:30PM]
- Weekend Class Sat-Sun, [08:00-12:00, 01:00-06:00]

Note: Register 3 free 1



Our Services:
- Website Developments
- Software Development
- Network Infrastructure
- Product Advertisements
- Professional IT Training
- IT Support and Consultation


Contact Information
#67, Street 218, Sangkat Tuek Laok III, Khan Toul Kork, Phmom Penh, Cambodia.
011 820 908 / 097 8 614 416 / 090 999 670 / 092 97 4321 / 023 650 95 45
info@vbbuildergroup.com  | info@itcenter.asia | info@khmer360.com | info@job9.asia | info@promotion68.com 
www.vbbuildergroup.com | www.itcenter.asia | www.khmer360.com | www.job9.asia | www.promotion68.com","Professional IT Training Classes (New Classes for December 2013)


We have setup the new classes for the course list as below:

1. Professional Website Design with HTML/CSS/JS	150$
2. Processional Website Development with PHP/MySQL	250$
3. Professional Web App Development with PHP/MySQL	300$
4. Processional SQL Server for Database Administrator	150$
5. Processional Joomla for Professional Web Master	220$
6. Professional Computer Network with Win Server 2012	285$
7. Professional Mail Server with Exchange Server 2013	320$
8. Professional Point of Sales System Development with C#	250$
9. Professional Plan Design with AutoCAD 2D/3D	300$
10.Professional  Mobile App Development with Android	300$ 



Time available
- Everning Class Mon-Fri, [06:00PM – 07:30PM]
- Weekend Class Sat-Sun, [08:00-12:00, 01:00-06:00]

Note: Register 3 free 1



Our Services:
- Website Developments
- Software Development
- Network Infrastructure
- Product Advertisements
- Professional IT Training
- IT Support and Consultation


Contact Information
#67, Street 218, Sangkat Tuek Laok III, Khan Toul Kork, Phmom Penh, Cambodia.
011 820 908 / 097 8 614 416 / 090 999 670 / 092 97 4321 / 023 650 95 45
info@vbbuildergroup.com  | info@itcenter.asia | info@khmer360.com | info@job9.asia | info@promotion68.com 
www.vbbuildergroup.com | www.itcenter.asia | www.khmer360.com | www.job9.asia | www.promotion68.com","The VB BUILDER Co.,LTD is a company in cambodia that providing Software Solutions, Network Solutions, Web Hosting and Web Development since 2009. For over a decade, The Software Company has been committed to providing enterprise-class components enabling developers to rapidly build robust Web and Desktop Applications. Our diverse client list includes such companies and NGO and many more. All of our products demonstrate an excellent record of accomplishment and are backed by knowledgeable and professional technical support. We take pride in our on time delivery and ability to meet quick requests while exceeding customer quality demands. We listen and study our customers's requirements then come out with the right solutions for them to help ease up their everyday business process and prepare to grow in the future. Our mission at The Software Company is to create easy-to-use, cost-effective and technically sound solutions that enable our customers to quickly transform raw data into intelligent information. We are a customer-focused company. Over the years we've made a multitude of customer-driven improvements to our Products and Service. We firmly believe that working as partners with our customers is the best way to stay in tune with their specific needs. We are always working on further improvement of our products and welcome your opinion. As we continue to grow, our customers will always be the primary focus of our organization. ",Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,"Contact Information Mr. Din Vireak  097 861 4416 #67, Street 218, Sangkat Tuek Laok III, Khan Toul Kork, Phnom Penh, Cambodia.  097 861 4416"
3,https://www.camhr.com/a/job/10012615,Build Your Own Company Website Only - 15$,VBBUILDER,Build Your Own Company Website Only - 15$,~,~,~,Negotiable ,~,Age Unlimited,"
          ~
        ","
          IT
        ","
          Information Technology
        ","
          ~
        ","
          ~
        ","
          Preah Vihear，Prey Veng，Provinces，Pursat，Rattanakiri，Siem Reap，Sre Ambel，Stung Treng，Svay Rieng，Takeo，Takhmao，Banlung，Banteay Meanchey，Battambang，Bavet，Kampong Cham，Kampong Chhnang，Kampong Speu，Kampong Thom，Kampot，Kandal，Kep，Koh Kong，Kratie，Mondulkiri，Oddor Meanchey，Pailin，Phnom Penh，Poipet，Preah Sihanouk
        ","Your Own Company Website Design and Development Only - 15$



- Professional Company Website Design
- Website Development  Consultation
- Domain Register and Hosting


Note:
- 25$/Month for the first 12Months
- 15$/Month for next year
- This price include Domain and Hosting



Our Services:
- Website Developments
- Software Development
- Network Infrastructure
- Product Advertisements
- Professional IT Training
- IT Support and Consultation


Contact Information
#67, Street 218, Sangkat Tuek Laok III, Khan Toul Kork, Phmom Penh, Cambodia.
011 820 908 / 097 8 614 416 / 090 999 670 / 092 97 4321 / 023 650 95 45
info@vbbuildergroup.com  | info@itcenter.asia | info@khmer360.com | info@job9.asia | info@promotion68.com 
www.vbbuildergroup.com | www.itcenter.asia | www.khmer360.com | www.job9.asia | www.promotion68.com","Your Own Company Website Design and Development Only - 15$



- Professional Company Website Design
- Website Development  Consultation
- Domain Register and Hosting


Note:
- 25$/Month for the first 12Months
- 15$/Month for next year
- This price include Domain and Hosting



Our Services:
- Website Developments
- Software Development
- Network Infrastructure
- Product Advertisements
- Professional IT Training
- IT Support and Consultation


Contact Information
#67, Street 218, Sangkat Tuek Laok III, Khan Toul Kork, Phmom Penh, Cambodia.
011 820 908 / 097 8 614 416 / 090 999 670 / 092 97 4321 / 023 650 95 45
info@vbbuildergroup.com  | info@itcenter.asia | info@khmer360.com | info@job9.asia | info@promotion68.com 
www.vbbuildergroup.com | www.itcenter.asia | www.khmer360.com | www.job9.asia | www.promotion68.com","The VB BUILDER Co.,LTD is a company in cambodia that providing Software Solutions, Network Solutions, Web Hosting and Web Development since 2009. For over a decade, The Software Company has been committed to providing enterprise-class components enabling developers to rapidly build robust Web and Desktop Applications. Our diverse client list includes such companies and NGO and many more. All of our products demonstrate an excellent record of accomplishment and are backed by knowledgeable and professional technical support. We take pride in our on time delivery and ability to meet quick requests while exceeding customer quality demands. We listen and study our customers's requirements then come out with the right solutions for them to help ease up their everyday business process and prepare to grow in the future. Our mission at The Software Company is to create easy-to-use, cost-effective and technically sound solutions that enable our customers to quickly transform raw data into intelligent information. We are a customer-focused company. Over the years we've made a multitude of customer-driven improvements to our Products and Service. We firmly believe that working as partners with our customers is the best way to stay in tune with their specific needs. We are always working on further improvement of our products and welcome your opinion. As we continue to grow, our customers will always be the primary focus of our organization. ",Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,"Contact Information Mr. Din Vireak  097 861 4416 #67, Street 218, Sangkat Tuek Laok III, Khan Toul Kork, Phnom Penh, Cambodia.  097 861 4416"
4,https://www.camhr.com/a/job/10012614,Part-time job,Winner Wide World,Part-time job,Entry Level,~,5,$200-$500,~,18 ~ 80,"
          Part Time
        ","
          Customer Service
        ","
          General Business Services
        ","
          High School
        ","
          Khmer-- Good
        ","
          Banlung，Banteay Meanchey，Battambang，Siem Reap
        ",,,,Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,Contact Information HON  85593810260 Siem Reap  85593810260
5,https://www.camhr.com/a/job/10012613,Warehouse Manager,"LLH Distribution Co., Ltd.",Warehouse Manager,Top,3,~,Negotiable ,Male,25 ~ 40,"
          Full Time
        ","
          Others
        ","
          Others
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ",,,"LLH Distribution Co., Ltd, a business partner of Unilever (Cambodia) Limited was establish in 2013. LLH distributes Unilever products to both whole sale and retails in Phnom Penh area. ",Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,Contact Information Mok Try Finance Manager 011295050   .  011295050
6,https://www.camhr.com/a/job/10012612,URGENT: Sales Trainer,Prudential (Cambodia) Life Assurance PLC.,URGENT: Sales Trainer,Senior,3,~,Negotiable ,~,28 ~ 40,"
          Full Time
        ","
          Education/Training
        ","
          Insurance
        ","
          Bachelor Degree
        ","
          English-- Excellent
        ","
          Phnom Penh
        ","Main Tasks & Job Responsibilities:
- Organize, conduct and implement comprehensive training programs for sales forces and staff of partner bank to ensure that they are equipped with knowledge & skills required to achieve sales targets
- Support in design and development of training courses 
- Build and maintain good business relationship with other departments to make sure the training activities are carried out properly
- Perform other tasks as may be assigned
Key Accountabilities:
- Meet all the deadlines and requirements of individual/ team assignments and projects
- Due to the nature of this job, the incumbent will play as a representative of company. She or he therefore must:
  - Demonstrate high level of integrity, courtesy, self discipline, and professionalism
  - Be confident and mature with positive attitude
  - Be sales-oriented and enjoy developing people
  - Be respectful
  - Be always caring and understanding
  - Be able to handle effectively all queries in professional manner","- University degree, preferably in Business Administration
- At least 3 year experience in training with sales or marketing management experience or at least 3 year experience in sales with training/coaching experience
- Good understanding of the industry and Cambodia business environment is a plus 
- Excellent presentation, communication, and interpersonal skills
- Good command of English both spoken and written
- Good command of Power Point, Words and Excel
","Prudential first established a representative office in Phnom Penh in December 2010. In 2012, Prudential (Cambodia) Life Assurance PLC. was established following approval from the Ministry of Economy and Finance. Prudential Cambodia is part of Prudential plc of the United Kingdom, established in London in 1848. Prudential plc is one of the world's leading retail financial services groups. It provides insurance and financial services through its four main business units throughout the world. Prudential plc has been in existence for over 165 years, and has millions of customers worldwide and USD648 billion in funds under management as of 30 June 2013.",Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,"Contact Information Sovandara Hong  023 964555 Phnom Penh Tower, 20F, #445 Monivong Blvd, Beoung Prolit, 7 Makara, Phnom Penh, Kingdom of Cambodia  023 964555"
7,https://www.camhr.com/a/job/10012611,Internet part-time and full-time job,APG Global Advertising,Internet part-time and full-time job,~,~,~,Negotiable ,Male,18 ~ 28,"
          Part Time
        ","
          Marketing
        ","
          Advertising/Media/Publishing/Printing
        ","
          Bachelor Degree
        ","
          ~
        ","
          Kampong Cham，Phnom Penh，Siem Reap
        ","ក្រុមហុ៑នយើងធើ្វការផ្សព្វផ្សាយពាណិជ្ជកម្មខាងទីផ្សារអោយក្រុមហុ៑នក្នុងប្រទេស និង ក្រៅប្រទេសដូចជា: ប្រទេសអាមេរិច ថៃ​ ភូមា​ ឡាវ ជប៉ុន កម្ពុជា ហើយបច្ចុប្បន្ននេះកំពុងតែពង្រីក និងធើ្វការផ្សព្វផ្សាយទូទាំងអាស៊ាន។
ក្រុមហុ៑ននឹង​ផ្តល់ DATA BASE អោយអ្នកធើ្វការតាមរយះ Social Network។","លក្ខខណ្ឌ៖
- មានភាពឧស្សាហ៏​និងព្យាយាម​ក្នុងការងារ
- មានកុំព្យួទ័រផ្ទាល់ខ្លួន
- មានប្រព័ន្ឋ internet នៅផ្ទះ
- មានពេលទំនេរពី ២-៣ ម៉ោងក្នុង១ថ្ងៃ
- ចេះភាសាក្នុងអាស៊ានអាចប្រើបានកាន់តែប្រសើរ",,Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,"Contact Information Sitha  010 855 882/ 092 492 482 ( Phnom Penh Tower, 3rd Floor ), Monivong Blvd. Phnom Penh  010 855 882/ 092 492 482"
8,https://www.camhr.com/a/job/10012610,Inbound Reservation Supervisor,Asian Trails,Inbound Reservation Supervisor,Senior,3,1,Negotiable ,~,Age Unlimited,"
          Full Time
        ","
          Travel Agent/Ticket Sales
        ","
          Tourism
        ","
          Bachelor Degree
        ","
          English-- Good French-- Good
        ","
          Phnom Penh
        ","Responsibilities:

• Reservation of hotels rooms and meals in hotels (if any) and follow up on the status to inform overseas clients. 
• Information to Operation department in Phnom Penh and Siem Reap office to book land services (car, bus, boat, flights, bike, etc…), guides and restaurants. 
• Creation of PNR in Topax : input selling price of package and hotel. Cost of hotel must also be input at that time.  
• Input in Topax arrival and departure flights and language selection for the guide. 
• Vouchers : for hotels issued 5 to 3 days prior arrival. Voucher must show the 
correct summer promotion.    
• Invoice 2 options : 
- prepayment : proforma invoice is sent to client with confirmation of services.For prepayments, invoice must show a due date (one month prior arrival).  
- credit : invoice is issued at same time as vouchers or latest on arrival date.
ALL INVOICES MUST BE CC TO ACCOUNTING WHEN SENT TO CLIENTS. 
• Follow up prepayment (clients with credit are followed up by accounting) :   
one month prior arrival, to remind the client to pay. If no news from client after 2 days, to send a second re minder. After second reminder if no news, to inform accounting who will follow up.
• Monitoring and follow up closely with staffs about their job responsibilities.
• Check and approve on request/confirmation price and invoice of the staffs before sending to clients.
• Request complimentary or special rate for rooms, restaurant …etc for any special request from oversea agent.
• Work closely with colleagues from other departments and offices. 
• Staffs evaluation and passing all comments to manager.
","Qualification: 

• A bachelor degree of Tourism-Related field or equivalent;
• Experience in Travel & Tourism will be a plus; 
• Experience with Operation & Reservation Systems; 
• French and English speaking and written compulsory
• Proficient with Microsoft Word, Excel, PowerPoint and the use of Internet
• High level of commitment, service minded and strong work ethic; 
• Able to work under pressure, independently as well as within a team; flexible work hour as work load can become intense during high season;
• Location of work: Phnom Penh. 
","Asian Trails Cambodia (ATC) is a leading in-bound Tour Operator in the Kingdom of Cambodia and is part of the Asian Trails group that has established a network which covers all major Asian tourist destinations, with offices in all strategic inbound tourism centers throughout South Eat Asia and China. As the handling agent for major international tour operators, Asian Trails provides quality destination services to multi-lingual clients.

The current Asian Trails’ management structure has been integrated into the Kuoni Destination Management
structure since 2006. Asian Trails has made its name in the market and aspires to be seen as a benchmark in the travel industry.",Publish Date：Nov-26-2013,Closing Date：Invalid date,"Contact Information meas maryna  023 216 555 No. 22, Street 294, Sangkat Boeung Keng Kang I, Khan Chamcarmorn, Phnom Penh  023 216 555"
9,https://www.camhr.com/a/job/10012609,Inbound Reservation Clerk,Asian Trails,Inbound Reservation Clerk,Middle,2,1,Negotiable ,Female ,Age Unlimited,"
          Full Time
        ","
          Travel Agent/Ticket Sales
        ","
          Tourism
        ","
          Bachelor Degree
        ","
          French-- Good English-- Good
        ","
          Phnom Penh
        ","Responsibilities:

• Reservation of hotels rooms and meals in hotels (if any) and follow up on the status to inform overseas clients. 
• Information to Operation department in Phnom Penh and Siem Reap office to book land services (car, bus, boat, flights, bike, etc…), guides and restaurants. 
• Creation of PNR in Topax: input selling price of package and hotel. Cost of hotel must also be input at that time.  
• Input in Topax arrival and departure flights and language selection for the guide. 
• Vouchers: for hotels issued 5 to 3 days prior arrival. Voucher must show the 
correct summer promotion.    
• Invoice: 2 options: 
- prepayment : proforma invoice is sent to client with confirmation of services.For prepayments, invoice must show a due date (one month prior arrival).  
- credit: invoice is issued at same time as vouchers or latest on arrival date.
ALL INVOICES MUST BE CC TO ACCOUNTING WHEN SENT TO CLIENTS. 
• Follow up prepayment (clients with credit are followed up by accounting) :   
one month prior arrival, to remind the client to pay. If no news from client after 2 days, to send a second re minder. After second reminder if no news, to inform accounting who will follow up. 
• Work closely with colleagues from other departments and offices.
• All above mentioned need to be checked and approved by senior staffs or supervisor.
","Job Requirement

• A bachelor degree of Tourism-Related field or equivalent;
• Experience in Travel & Tourism will be a plus; 
• Experience with Operation & Reservation Systems; 
• French and English speaking and written compulsory
• Proficient with Microsoft Word, Excel, PowerPoint and the use of Internet
• High level of commitment, service minded and strong work ethic; 
• Able to work under pressure, independently as well as within a team; flexible work hour as work load can become intense during high season;
","Asian Trails Cambodia (ATC) is a leading in-bound Tour Operator in the Kingdom of Cambodia and is part of the Asian Trails group that has established a network which covers all major Asian tourist destinations, with offices in all strategic inbound tourism centers throughout South Eat Asia and China. As the handling agent for major international tour operators, Asian Trails provides quality destination services to multi-lingual clients.

The current Asian Trails’ management structure has been integrated into the Kuoni Destination Management
structure since 2006. Asian Trails has made its name in the market and aspires to be seen as a benchmark in the travel industry.",Publish Date：Nov-26-2013,Closing Date：Dec-26-2013,"Contact Information meas maryna  023 216 555 No. 22, Street 294, Sangkat Boeung Keng Kang I, Khan Chamcarmorn, Phnom Penh  023 216 555"
