,jobUrl,job title,company_name,position,Level,Year of Exp,Hiring,Salary,Sex,Age,Term,Function/Category,Industry,Qualification,Language,Location,Job Description,Job Requirement,Company Profile,Publish Date,Closing Date,Contact Info
0,https://www.camhr.com/a/job/10044029,Sale and Marketing Manager-Native Korean,Saint Blanquat & Associates,Sale and Marketing Manager-Native Korean,Senior,2,~,Negotiable ,~,Age Unlimited,"
          Full Time
        ","
          Sales
        ","
          Education
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","Summary of position
Our Client is a well-established English training institution focusing on international standard qualities which will expect to open a second campus at the biggest largest shopping mall in Cambodia. The Sales & Marketing Manager will be recruiting Korean students and dealing with the Korean community living in Phnom Penh.

Main Duties and responsibilities
•	Make plan to promote the school to get more students;
•	Be responsible for both internal and external communication;
•	Ensure part of Public Relation and promoting events;
•	Assist in planning and implementation of School policies and general organisation;
•	Identifies marketing opportunities by identifying consumer requirements; defining market, competitor's share and competitor's strengths and weaknesses; 
•	Work with teachers in the management of student affairs; 
•	Produce monthly reports and sales forecasts;
•	Accomplish marketing and organization mission by completing related results as needed.

Reporting
•	To the CEO
","•	Part Time Job (working 4 hours per day, 5 days per week);
•	Bachelor’s degree in Sales & Marketing or relevant skills; 
•	Minimum 2 years experience in Sale & Marketing;
•	Have a creative ideas for how to promote the school to the Korean community living in Phnom Penh (specifically Toul Kork);
•	Have a good interpersonal skills, confident and outgoing personality;
•	Have a good communication skills;
•	Have an existing Korean network in Phnom Penh; 
•	Good level in English (Speaking, Reading, Listening and Writing);
•	Must be a Korean Native.
",We are professionals in HR and MANAGEMENT CONSULTING based in Cambodia and engaged across South East Asia. We maximise the EFFICIENCY and the PRODUCTIVITY of YOUR ORGANIZATION.,Publish Date：Dec-03-2014,Closing Date：Jan-02-2015,"Contact Information Saint Blanquat & A.  +855235445005 21, street 214, Phnom Penh, Cambodia  +855235445005"
1,https://www.camhr.com/a/job/10044028,Customer Service and Sale Officer,Saint Blanquat & Associates,Customer Service and Sale Officer,Middle,3,~,Negotiable ,~,Age Unlimited,"
          Full Time
        ","
          Sales
        ","
          Education
        ","
          Bachelor Degree
        ","
          English-- Excellent
        ","
          Phnom Penh
        ","Summary of position
Our Client is a well-established English training institution focusing on international standard qualities which will expect to open a second campus at the biggest largest shopping mall in Cambodia. The Customer Service & Sale Officer will be in charge of communicating with customer and promoting the school to all new students. 

Main Duties and responsibilities
•	Promote the school to get more students;
•	Be responsible for both internal and external communication;
•	Deliver information to guests on all services of Registering new students;
•	Record all calls from internal and external customer;
•	Communicate with parents of student;
•	Prepare and keep students’ report;
•	Keep and report all students’ absence;
•	Forward guests to the right office;
•	Make documents related students’ information; 
•	Contact students for a reason of their absence;
•	Making an appointment with guests.

Reporting
•	To the CEO
","•	Fulltime Staff (Monday-Friday 11am-8pm) 1 position, Part Time Staff (Saturday-Sunday 9am-6pm) 1 position;  
•	Bachelor’s degree in Sale & Marketing or relevant skills; 
•	Minimum 3 years experience in Sales & Marketing or related field;
•	Have experience working for a foreign/Expat Company;
•	Have a good interpersonal skills;
•	Have a good communication skills and customer interaction and problem solving skills;
•	Be able to work under pressure; 
•	Have good computer skills (Microsoft office, internet and email)
•	Very good level in English (both writing and speaking). 
",We are professionals in HR and MANAGEMENT CONSULTING based in Cambodia and engaged across South East Asia. We maximise the EFFICIENCY and the PRODUCTIVITY of YOUR ORGANIZATION.,Publish Date：Dec-03-2014,Closing Date：Jan-02-2015,"Contact Information Saint Blanquat & A.  +855235445005 21, street 214, Phnom Penh, Cambodia  +855235445005"
2,https://www.camhr.com/a/job/10044027,Inbound Operator,Koung Thy Royal Travel  ,Inbound Operator,~,~,2,Negotiable ,Male/Female,Age Unlimited,"
          Full Time
        ","
          Travel Agent/Ticket Sales
        ","
          Tourism
        ","
          ~
        ","
          English-- Good
        ","
          Phnom Penh
        ","- ensuring proper documentation for clients
- being aware of passport/visa requirements as well as State Department travel advisories
- Arranging lodging, meals, and/or transportation
- negotiating rate with suppliers
- Working with travel agents
- Creating marketing and advertising plans
- Supervising staff
- Selling tour to travel agents and clients","- Language: English, if know Mandarin more good
- Inbound operation: 1 year experience, know how to communicated with supplier, quotation.  
- Need 2 staff
- Understanding of Internet, Email, Ms Office (word, excel, power point, outlook) and office machine is a must
- Be Honest, confident and Hard working
- Be responsible and Honest
- Be Patient and flexible
- Good salary or profit share for successful candidates
",,Publish Date：Dec-03-2014,Closing Date：Dec-17-2014,"Contact Information Mr. Kevin  017 288 183 and 098 976 999 #41Eo, St. Sothearos, Sangkat Tonle Basac, Phnom Penh  017 288 183 and 098 976 999"
3,https://www.camhr.com/a/job/10044026,Marketing Manager ,SEAR-R CORPORATION,Marketing Manager ,Senior,3,1,Negotiable ,Male/Female,25 ~ 35,"
          Full Time
        ","
          Management
        ","
          General Business Services
        ","
          Bachelor Degree
        ","
          English-- Excellent
        ","
          Phnom Penh
        ","   Marketing Manager supervises and directs the workflow of marketing advertising or public relations by assigning job tasks, facilitating interdepartmental communications and managing external communications and to allocate company resources to maximize collaboration, efficiency and creativity in the building and maintenance of consistent branding or corporate identity across marketing and public relations channels. 

   Manager is also responsible for staying up to date on industry product’s trends and side of the job may involve the development and refinement of marketing goals, pricing strategies, promotional activities and branding in consultation with marketing staff and clients. Manager must report and get advice directly from CEO. 
","- Manage A&P Annual Budget,
- Create and Develop whole year marketing plan and take into the execution part,
- Develop Marketing communication campaign,
- Develop Brands Marketing Material to generate sales.
- Creates various marketing materials to be used across various media platforms, developing creative concepts for consideration,
- Responsible for art directing, storyboarding and message development for creative design work for various video, radio ads, signage and other marketing materials.
- Plan and Organize, execute and mange events including Tradeshow, Press conference,
- Brand Launch and New showroom Launch.
- Establishing brand channel strategies and implementing the associated plans.
- Develop & Control dealer distribution channels,
- Work with advertisers for timely and useable ads submissions
- Liaise with shop managers in order to develop trade marketing.
- Deal with project clients such as Service Apartment and Condominium developer for business opportunities.
- Project Sales Management on Costing, Delivery and Completion Schedule.
- Monthly Report to Management and Respective Brand Principles.
- Perform other tasks assigned by CEO.
","Sear R-Corporation Ltd. Based in Phnom Penh, Head quarter in Singapore, Sear-R Corporation is the leading marketer and distributor for the world’s best brands of electronic products and home appliances in South-East Asia Region.  Currently we are seeking for dynamic staffs to fulfill following position: ",Publish Date：Dec-04-2014,Closing Date：Jan-02-2015,"Contact Information Mith Vuttheary Marketing Manager 081300079 Hong Kong Center, First Floor  081300079"
4,https://www.camhr.com/a/job/10044025,អ្នកបើកបរ,Ly Chhuong Construction Import & Export,អ្នកបើកបរ,~,2,~,Negotiable ,Male,Age Unlimited,"
          Full Time
        ","
          Driver/Security
        ","
          Agriculture/Foresty/Fishing
        ","
          ~
        ","
          English-- Good
        ","
          Phnom Penh
        ","- បើកបរដោយសុវត្ថិភាព និងគោរពច្បាប់ចរាចរណ៏អោយបានខ្ជាប់ខ្ជួន
- ថែទាំរថយន្ត រួមមានការលាងសម្អាតជាប្រចាំថ្ងៃ ការត្រួតពិនិត្យប្រេង, ទឹក ម៉ាស៊ីន និងកង់រថយន្ត
- កត់ត្រាក្នុងសៀវភៅកំនត់ត្រា​ រថយន្តជាប្រចាំ។ ​​ 

","- បទពិសោធន៌ចាប់ពី ២ ឆ្នំាឡើងទៅ
- ត្រូវមានកំរិតវប្បធម៌  បញ្ចប់មធ្យមសិក្សាទុតិយភូមិ
- មានកាយសម្បទាមាំមួន និងអាចធ្វើការក្រោមសម្ពាធ​ព្រមទាំង​ចេះបត់​បែនតាម​ការងារ​ជាក់​ស្តែង ព្រមទាំងមានភាពស្មោះត្រង់ ស្វាហាប់  ប្រឹងបែ្រង និង 
ចេះអត់ធ្មត់ក្នុងការងារ ព្រមទាំងមានទំនួលខុសត្រូវខ្ពស់ និងមានអត្តចរិកល្អ
- អាចទៅធ្វើការតាមខេត្តនានាបានតាមការចាត់តាំងរបស់ក្រុមហ៊ុន",,Publish Date：Dec-03-2014,Closing Date：Dec-17-2014,"Contact Information Mr.Touch HR Manager 066 206 888 #21, St. 334conner57, Sangkath Boeng Keng Kong1, Khan Chamkamorn, Phnom Penh   066 206 888"
5,https://www.camhr.com/a/job/10044024,នាយឃ្លំាង និងសន្និធិ,Ly Chhuong Construction Import & Export,នាយឃ្លំាង និងសន្និធិ,~,2,~,Negotiable ,Male/Female,Age Unlimited,"
          Full Time
        ","
          Administration
        ","
          Agriculture/Foresty/Fishing
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","- ពិនិត្យឯកសារនៃប្រតិបត្តិការចេញ និងចូល ផ្អែកទៅតាមគោលការណ៏របស់ក្រុមហ៊ុន
- ចុះបញ្ជីសម្ភារៈចេញ ចូលប្រចាំថ្ងៃអោយបានទាន់ពេល​ និងច្បាស់លាស់
- រាយការណ៏ចំពោះសន្និធិដែលនៅសល់ប្រចាំថ្ងៃ​សម្រាប់ការត្រៀមបញ្ជាទិញ
- ផ្ទៀងផ្ទាត់ពិនិត្យទំនិញដែលមានក្នុងឃ្លាំងជាក់ស្តែង និងពិនិត្យរាល់ការចូលទំនិញធំៗឬមានតម្លៃថ្លៃជាមួយ​នាយឃ្លាំង
- រៀបចំបញ្ជីផ្ទេរឯកសារ និង ផ្ទៀងផ្ទាត់ជាមួយគណនេយ្យ
- បញ្ជូនទិន្ន័យប្រចាំខែមកប្រធានសន្និធិ
- ដឹកនាំការងារឃ្លាំង កម្មករឃ្លាំង និងពិនិត្យថែទាំសម្ភារៈក្នុងឃ្លាំងជាប្រចាំ
","- បទពិសោធន៌ចាប់ពី ២ ឆ្នំាឡើងទៅ
- យល់ដឹងពីការងារទាក់ទងនិងមុខជំនាញខាងលើ
- ត្រូវមានកំរិតវប្បធម៌  បញ្ចប់មធ្យមសិក្សាទុតិយភូមិ
- ត្រូវចេះកុំព្យូទរ័ ស្ទាត់ជំនាញ 
- មានកាយសម្បទាមាំមួន និងអាចធ្វើការក្រោមសម្ពាធ​ព្រមទាំង​ចេះបត់​បែនតាម​ការងារ​ជាក់​ស្តែង ព្រមទាំងមានភាពស្មោះត្រង់ ស្វាហាប់  ប្រឹងបែ្រង និង 
ចេះអត់ធ្មត់ក្នុងការងារ ព្រមទាំងមានទំនួលខុសត្រូវខ្ពស់ និងមានអត្តចរិកល្អ
- អាចទៅធ្វើការតាមខេត្តនានាបានតាមការចាត់តាំងរបស់ក្រុមហ៊ុន",,Publish Date：Dec-03-2014,Closing Date：Dec-17-2014,"Contact Information Mr.Touch HR Manager 066 206 888 #21, St. 334conner57, Sangkath Boeng Keng Kong1, Khan Chamkamorn, Phnom Penh   066 206 888"
6,https://www.camhr.com/a/job/10044023,ប្រធានរដ្ឋបាល,Ly Chhuong Construction Import & Export,ប្រធានរដ្ឋបាល,~,3,~,Negotiable ,Male/Female,Age Unlimited,"
          Full Time
        ","
          Administration
        ","
          Agriculture/Foresty/Fishing
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","- គាំទ្រប្រធានទាក់ទងនឹងការងាររដ្ឋបាល 
- គ្រប់គ្រងកិច្ចការធនធានមនុស្ស និង​រដ្ឋបាល (ត្រួតពិនិត្យ Time Sheet, OT របស់បុគ្គលិក សម្របសម្រួលការស្នើសុំតម្លើងប្រាក់បៀវត្សរបស់បុគ្គលិក​ ត្រួតពិនិត្យម៉ោងការងារ​របស់បុគ្គលិក និងកម្មករ និងដោះស្រាយបញ្ហាបុគ្គលិក……………)
- ធ្វើបញ្ជីប្រាក់បៀវត្សប្រចាំខែ សំរាប់បុគ្គលិក
- ត្រួតពិនិត្យសន្និធិ និងចូលរួមរៀបចំ​បញ្ជីគណនេយ្យ
","- បទពិសោធន៌ចាប់ពី ៣ ឆ្នំាឡើងទៅ
- យល់ដឹងពីការងារទាក់ទងនិងមុខជំនាញខាងលើ
- ត្រូវមានកំរិតវប្បធម៌  បញ្ចប់បរិញ្ញាបត្រ (សំរាប់រដ្ឋបាល)
- ត្រូវចេះកុំព្យូទរ័ ស្ទាត់ជំនាញ 
- មានកាយសម្បទាមាំមួន និងអាចធ្វើការក្រោមសម្ពាធ​ព្រមទាំង​ចេះបត់​បែនតាម​ការងារ​ជាក់​ស្តែង ព្រមទាំងមានភាពស្មោះត្រង់ ស្វាហាប់  ប្រឹងបែ្រង និង 
ចេះអត់ធ្មត់ក្នុងការងារ ព្រមទាំងមានទំនួលខុសត្រូវខ្ពស់ និងមានអត្តចរិកល្អ
- អាចទៅធ្វើការតាមខេត្តនានាបានតាមការចាត់តាំងរបស់ក្រុមហ៊ុន",,Publish Date：Dec-03-2014,Closing Date：Dec-17-2014,"Contact Information Mr.Touch HR Manager 066 206 888 #21, St. 334conner57, Sangkath Boeng Keng Kong1, Khan Chamkamorn, Phnom Penh   066 206 888"
7,https://www.camhr.com/a/job/10044022,Senior Sale Executive,"CAMBOPAY CO., LTD",Senior Sale Executive,Senior,1,1,Negotiable ,Male/Female,20 ~ 35,"
          Full Time
        ","
          Sales
        ","
          Information Technology
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","- Establish relationships with key personnel in assigned client accounts.
- Making sales pitch, prepare proposals, contracts, presentation, other sales document, generate/win new business in assigned clients account.
- Meeting and liaising with clients to discuss/solve problems occurred during project/services.
- Coordinator between client and internal project teams to ensure communication flows effectively, the timely and successful delivery of project.
- Coordinate with company personnel (customer service, finance..) in order to meet customer’s expectations, sales target.
- Coordinate with Finance Dept. to ensure payment collection from clients.
- Participate in meeting of project teams, oversee the status of project/service to report to sales director.
- Fulfill other tasks delegated by sales director.
","- Male preferred
- Bachelor degree, experience of working in banking industry 
- Strong organizational and detail-oriented skills
- Ability to take the initiative and be proactive
- Strong attention to detail with a commitment to high quality work
- Efficient and effective in managing multiple priorities
- Computer literate with knowledge of MS Office, industry related software desired.
- Excellent oral, written and interpersonal communication and social skills
- Confident with the ability to communicate effectively with all levels of employees, management and outside contacts
- Must be fluent in English, conversational in local language, Vietnamese spoken is an advantage
- Driving skill preferred",,Publish Date：Dec-04-2014,Closing Date：Jan-02-2015,"Contact Information Nguyen Vu Quynh Nga  023 6311699 No 66, Monivong Boulevard, Sangkat Wat Phnom, Khan Daun Penh , Phnom Penh, Cambodia.  023 6311699"
8,https://www.camhr.com/a/job/10044021,វិស្វករការដ្ឋាន,Ly Chhuong Construction Import & Export,វិស្វករការដ្ឋាន,~,3,~,Negotiable ,Male/Female,Age Unlimited,"
          Full Time
        ","
          Architecture/Engineering
        ","
          Agriculture/Foresty/Fishing
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","- ចូលរួមដឹកនាំការងារការដ្ឋាន៖ មេការ, ជាង, កម្មករ និងក្រុមម៉ៅការ
- គំាទ្រប្រធានការដ្ឋានគ្រប់គ្រងគុណភាពការងារ, ល្បឿនការងារ និងសុវត្តិភាព
","- បទពិសោធន៌ចាប់ពី ៣ ឆ្នំាឡើងទៅ
- យល់ដឹងពីការងារគម្រោង និងការដ្ឋានសំណង់
- ត្រូវមានកំរិតវប្បធម៌  បញ្ចប់បរិញ្ញាបត្រវិស្វករសំណង់ស៊ីវិល
- ត្រូវចេះកុំព្យូទរ័ ស្ទាត់ជំនាញ 
- មានកាយសម្បទាមាំមួន និងអាចធ្វើការក្រោមសម្ពាធ​ព្រមទាំង​ចេះបត់​បែនតាម​ការងារ​ជាក់​ស្តែង ព្រមទាំងមានភាពស្មោះត្រង់ ស្វាហាប់  ប្រឹងបែ្រង និង 
ចេះអត់ធ្មត់ក្នុងការងារ ព្រមទាំងមានទំនួលខុសត្រូវខ្ពស់ និងមានអត្តចរិកល្អ
- អាចទៅធ្វើការតាមខេត្តនានាបានតាមការចាត់តាំងរបស់ក្រុមហ៊ុន",,Publish Date：Dec-03-2014,Closing Date：Dec-17-2014,"Contact Information Mr.Touch HR Manager 066 206 888 #21, St. 334conner57, Sangkath Boeng Keng Kong1, Khan Chamkamorn, Phnom Penh   066 206 888"
9,https://www.camhr.com/a/job/10044020,ប្រធានការដ្ឋាន,Ly Chhuong Construction Import & Export,ប្រធានការដ្ឋាន,~,5,~,Negotiable ,Male/Female,Age Unlimited,"
          Full Time
        ","
          Architecture/Engineering
        ","
          Agriculture/Foresty/Fishing
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","- គ្រប់គ្រងការងារប្រតិបត្តិនៃការដ្ឋានរួមមាន(១)គ្រប់គ្រងពេល (២)គ្រប់គ្រងគុណភាព, (៣)គ្រប់គ្រងហិរញ្ញវត្ថុ និងគ្រប់គ្រងសុវត្ថិភាព

- ចូលរួមការងារគ្រប់គ្រងគម្រោង-ជាជំនួយ គាំទ្រដល់ប្រធានគម្រោង
","- បទពិសោធន៌ចាប់ពី ៥ ឆ្នំាឡើងទៅ
- យល់ដឹងពីការងារគម្រោង និងការដ្ឋានសំណង់
- ត្រូវមានកំរិតវប្បធម៌  បញ្ចប់បរិញ្ញាបត្រវិស្វករសំណង់ស៊ីវិល
- ត្រូវចេះកុំព្យូទរ័ ស្ទាត់ជំនាញ 
- មានកាយសម្បទាមាំមួន និងអាចធ្វើការក្រោមសម្ពាធ​ព្រមទាំង​ចេះបត់​បែនតាម​ការងារ​ជាក់​ស្តែង ព្រមទាំងមានភាពស្មោះត្រង់ ស្វាហាប់  ប្រឹងបែ្រង និង 
ចេះអត់ធ្មត់ក្នុងការងារ ព្រមទាំងមានទំនួលខុសត្រូវខ្ពស់ និងមានអត្តចរិកល្អ
- អាចទៅធ្វើការតាមខេត្តនានាបានតាមការចាត់តាំងរបស់ក្រុមហ៊ុន",,Publish Date：Dec-03-2014,Closing Date：Dec-17-2014,"Contact Information Mr.Touch HR Manager 066 206 888 #21, St. 334conner57, Sangkath Boeng Keng Kong1, Khan Chamkamorn, Phnom Penh   066 206 888"
